ISIN,Price,Callable,Rating,Z_Spread
FR0013358124,97.07299,N,A+,-97.44262186918662
DE000DL19U23,98.836,N,BBB+,-97.78776760265094
XS1617845679,95.97,N,A-,-98.01822032195493
XS2433141947,91.83061,N,BBB+,-98.03491589359538
XS1617830721,98.51617,N,A,-98.084901475469
FR0013396876,98.118,Y,NR,-98.17619600107014
DE000A3MQQV5,97.62,Y,NR,-98.30791892086701
XS1856797219,97.264,N,AA-,-98.6379925863071
XS1708161291,99.056,N,BBB+,-98.9741013339379
XS1612543121,96.414,Y,A-,-98.99176533995971
XS2449911143,98.74572,N,A+,-99.00057802601228
XS1685653211,95.88,Y,A-,-99.09432750323059
XS2443920751,94.885,Y,A-,-99.13718515371353
FR0013143351,97.9034,Y,BBB-,-99.27835617562516
XS2167007918,96.129,Y,A,-99.88237073742383
XS2462466611,97.92167,Y,BBB,-100.0155961847531
PTEDPNOM0015,98.86208,Y,BBB,-100.12432131233743
XS1654192274,95.73528,N,A+,-100.17498174229462
XS1557095616,98.841,N,BBB+,-100.44172346433206
XS2156787173,95.05,Y,BBB+,-100.47437287324179
XS2344772426,98.755,Y,BBB+,-100.55152691005925
DE000A2GSCW3,95.88722,N,A,-100.82208415952
XS1551917591,98.87974,N,BBB,-100.99402037463221
FR0012663169,98.19983,Y,BBB,-101.39851602412418
XS1969600748,98.93,Y,BBB,-101.40100075509982
XS2175967343,98.77791,Y,BBB+,-101.50831514013896
FR0013408960,96.40869,N,A-,-101.59312190029497
DE000A180B80,93.574,Y,AA,-101.64338130778611
XS1627193359,98.52016,N,BBB+,-101.91408430912121
XS2193658619,96.367,Y,BBB-,-102.19795651720204
XS2332590475,96.633,Y,BB+,-102.38739618804637
XS1623355457,98.78521,Y,A-,-102.45693022246279
DE000A19UR79,97.94,N,BBB+,-102.55843821438437
XS1725633413,95.341,N,BBB+,-102.64310425977897
FR001400A5M7,95.063,Y,NR,-102.64507549632543
XS1681050610,98.311,N,A-,-103.27907118101798
XS2089226026,64.51714,N,BBB+,-103.53204967310162
FR0013367638,94.54,Y,A-,-103.71054122466624
BE6321076711,98.895,Y,NR,-103.80198462268805
XS1771723167,99.29718,Y,BBB+,-103.86372750186796
XS2013626010,79.984,Y,AA-,-104.00487551487156
FR0013322989,95.32233,Y,A-,-104.03172973910164
XS1616411119,96.561,Y,BBB+,-104.04894038116623
XS2455401757,95.29725,Y,NR,-104.05976433339276
FR0013321536,98.093,Y,BBB,-104.35485574931208
XS1136406342,99.086,N,BBB+,-104.41174036412886
FR0013523602,94.522,N,NR,-104.51435043070231
XS1412266907,87.086,Y,AAA,-104.52842281950672
XS1918000107,98.35581,Y,A-,-104.55030823399605
XS1681520786,98.026,Y,BBB+,-104.6805953632204
XS2462468740,92.317,Y,BBB,-104.70151452870996
XS2464732770,92.354,Y,BBB,-104.89928996712636
XS1485603747,97.524,Y,BBB,-105.08867975685462
XS2462324828,95.319,Y,BBB+,-105.31119734999726
XS1955187858,93.605,N,AA-,-105.37045079406964
XS2055652056,92.36,Y,BBB-,-105.41904343522788
XS1961772560,96.929,Y,BBB-,-105.63868173109479
XS1615079974,98.66029,Y,A+,-105.869541212429
FR0013519261,93.566,Y,NR,-105.90630045047851
XS1652855815,98.49049,N,BBB,-106.04253747987391
XS1569845404,97.91,N,NR,-106.39970947406069
XS2452435295,89.182,Y,A-,-106.51312740661267
XS1234373733,94.85107,N,BBB+,-106.61080638529977
XS2466172363,98.781,N,A-,-106.81707984098149
XS1400169931,99.14171,N,A,-106.83633345209009
XS1861322383,97.264,Y,A,-106.92693667958314
XS2430287362,95.677,Y,BBB,-106.93365191792839
XS1419646317,97.652,N,A+,-107.10593981189277
XS1527556192,98.853,Y,A,-107.14896250486116
DE000DL19T26,98.04327,N,BBB+,-107.23085644186105
XS2164646304,95.00037,Y,BBB,-107.51727885786192
PTBCPEOM0069,98.792,Y,BBB+,-107.5548319157156
FR0013312501,98.00647,N,BBB+,-107.5932823990308
BE6334363692,95.03096,N,AA-,-107.9811415900277
DE000A2RWAY2,95.711,Y,AA,-107.99926423666389
XS2104968404,95.362,N,BBB,-108.01001118378115
XS1769091296,90.691,N,A+,-108.24857687970172
XS1945110861,93.905,N,A-,-108.4244160667734
XS2075938006,66.01739,Y,A+,-108.67915835747212
XS1693281617,99.21895,Y,A-,-108.89285439829764
XS1729882024,98.22694,Y,NR,-109.17669887551367
XS1570260460,99.099,Y,BBB,-109.30686750193557
XS1811435251,98.78,Y,A+,-109.80275562951262
XS2278566299,95.802,Y,BBB-,-109.8445344785862
XS2306601746,98.22372,Y,BBB,-110.1475460794762
XS1382791975,97.882,N,BBB+,-110.22862379302484
XS2383811424,98.896,Y,BBB-,-110.28540525967531
XS1721051495,98.26781,N,BBB,-110.37997009277794
XS1917358621,97.44682,Y,A-,-110.40271807934974
XS1795252672,97.995,Y,A-,-110.42948897191451
XS2465984107,98.836,N,A,-110.81298324833465
XS2267889991,97.49,Y,BBB-,-111.42636225369856
DE000A2TSTG3,94.252,Y,A+,-111.57427759644887
DE000A254TM8,94.90045,Y,A+,-111.97556037701906
XS1707075245,83.71816,Y,AA-,-112.03058770173881
XS1810653540,98.12149,Y,BBB,-112.35258780943974
XS1180130939,98.99123,N,AA-,-112.48699043625317
XS1843435923,95.418,Y,BBB,-112.55553631455875
XS2434702853,93.074,Y,BBB-,-112.80261143266534
XS1769041606,82.416,Y,AA-,-112.93784372993213
XS2366415540,64.56061,Y,A-,-112.97176968519962
XS1688199949,96.35236,Y,BBB-,-113.01599608183605
XS1627602201,98.894,Y,BBB+,-113.04715143903944
XS2179959817,98.94099,Y,NR,-113.12835132833705
XS2166619820,95.51735,Y,NR,-113.18207786872274
XS2412267788,90.22041,Y,BBB-,-113.52665932188621
XS1789176846,98.26551,Y,A-,-113.78821465929839
XS1806368897,98.194,Y,A,-113.95372627642713
XS1586555945,98.90855,N,BBB+,-114.03787039443829
XS1681521081,98.21,N,BBB-,-114.06333735892491
FR0014009LQ8,92.467,N,A-,-114.26585556105555
XS2457469547,99.08,Y,BBB-,-114.39344274432173
XS1801905628,97.969,N,A,-114.44202333106945
XS2022424993,96.39219,N,BBB+,-114.65061990895116
XS1968706108,96.815,N,BBB+,-114.69675093878088
FR0013357852,95.13282,Y,A,-115.01908935149224
XS1822829799,95.515,Y,A,-115.10184082585073
FR0013220266,94.70415,Y,A-,-115.24680547377683
XS2063535970,99.436,Y,BBB,-115.51051232757713
XS2180008513,92.73,Y,BBB,-115.66053657921212
FR0013327988,98.218,Y,NR,-115.87940966056688
XS2459544339,96.478,Y,BBB,-115.94424113613175
FR0013266848,92.546,Y,NR,-116.05491330200235
DE000A3MQS64,98.04,Y,BBB+,-116.3048860117788
XS1596740453,97.156,Y,BBB-,-116.42033157096184
XS1962571011,94.15,N,BBB+,-116.54559355475709
XS1955187932,81.46,N,AA-,-116.59571734556211
XS1505554771,93.33887,N,BBB-,-116.89679713476568
XS1785458172,99.09198,Y,BBB+,-117.73709460445046
XS1233734562,99.004,Y,A,-117.87824238410967
XS1415535696,98.16451,Y,BBB+,-118.12008277682143
FR0013447125,96.247,N,NR,-118.33844366813025
XS1874127902,94.938,N,AA-,-118.3924795114061
XS2196317742,98.084,Y,BBB-,-118.5489821290494
XS2413672234,96.112,Y,BBB+,-118.55835504727777
DE000A194DE7,99.06331,N,A,-118.59665093256663
DE000DL19WL7,99.04542,Y,BBB+,-118.72472948034019
XS1785340172,98.13625,N,BBB+,-118.76937144717884
XS2150015555,99.13,Y,BBB+,-119.04294196744601
FR0014008PC1,99.046,Y,BBB,-119.19957930824506
XS1528141788,99.202,N,A,-119.42050705693599
XS2466350993,95.56432,N,A,-119.58301573536613
XS1823502577,95.69,Y,A-,-119.58756741812527
XS1512827095,99.425,Y,BBB+,-119.77221582207831
XS1117298163,99.185,Y,BBB+,-119.78592486604897
XS2472845911,98.938,N,NR,-120.1866376643315
FR0013324373,83.882,Y,AA-,-120.25527148719323
FR0013333002,83.67206,Y,BBB,-120.34878733489782
XS1206411230,95.978,Y,BBB+,-120.45017683549797
XS1835955474,97.97739,Y,A+,-121.09937712556685
XS1672151492,96.75267,Y,BBB+,-121.18880967193024
FR0013385473,96.27808,Y,BBB,-121.44062850070289
XS2459747874,91.35,N,A+,-121.72493341965732
XS2148390755,95.965,Y,AA-,-121.72550844795225
XS2194192527,92.985,Y,NR,-122.33040604237951
XS1402921412,99.3032,N,A+,-122.35596308374396
FR001400AOL7,97.72839,Y,A-,-122.47079258479698
XS1974922525,97.345,Y,NR,-122.57493946004398
XS1528093799,99.13866,N,BBB-,-122.73900612053717
XS2262806933,94.82188,N,NR,-122.90120228970808
FR0013512233,97.23154,Y,A-,-122.91266807093012
XS1196503137,99.237,Y,A-,-123.22933585365168
XS1708167652,96.302,N,BBB+,-123.38281025562071
FR0013359239,95.479,Y,BBB+,-123.38938634608284
XS2010032022,99.11,Y,A-,-123.79202556952607
XS2475954579,99.143,Y,BBB+,-124.82409633618265
XS2147133578,96.129,Y,A+,-124.90308631450205
XS2226645278,92.888,Y,BBB+,-124.93360914060112
FR0013266368,93.124,Y,A-,-125.03284738102744
XS2149379211,96.146,Y,BBB+,-125.50538593481373
XS2481498173,97.93317,Y,A+,-125.54503223232001
XS1375955678,98.37348,N,A-,-127.25303645230973
XS1134729794,99.341,N,AA-,-127.40939224665793
FR0014009YD9,99.053,N,A+,-127.46083327127556
XS2465984529,93.268,N,A,-127.57223298495929
XS1512677003,99.358,N,BBB+,-127.73220719834309
XS2461234622,97.275,Y,A+,-128.13592341412652
XS2236363573,98.126,Y,BBB,-128.4306280100202
XS1135337498,99.365,N,AA+,-129.7412418597665
XS1612543394,86.32,Y,A-,-130.25033725198406
XS1953240261,91.10666,Y,BBB+,-131.29791404752788
XS1963837197,96.41885,Y,A-,-131.46743256292444
XS2475919663,96.24546,Y,NR,-131.51163022529926
XS2462325122,90.97874,Y,BBB+,-131.83782941059732
XS2197076651,94.598,Y,NR,-132.16997526271496
FR0013507860,97.64091,Y,NR,-132.28020651914093
XS1206541366,96.285,Y,BBB-,-133.03286652791556
DE000A2TR083,95.07098,N,A,-133.162172931776
FR0013247202,99.31312,Y,NR,-133.28017401081848
XS1403264291,98.422,N,BBB+,-134.59031964103852
DE000A19X8B2,96.28162,N,BBB+,-134.6744024559231
XS1651071950,97.383,Y,A-,-135.2747175126608
FR0014009DZ6,99.47754,Y,NR,-135.74630762681014
FR0013452893,99.588,Y,BBB-,-135.7667430497915
FR0013396520,98.081,Y,BBB+,-135.77253971526062
XS1881593971,98.151,N,BBB+,-135.93484232308955
XS1960678685,84.00882,Y,A-,-135.9385251334081
XS1205616698,99.25,N,BBB,-136.1634092879438
DE000A19B8E2,99.33,N,BBB+,-136.3940941285118
XS1531347661,99.50743,Y,BBB,-136.68702461920205
XS1197273755,90.06995,Y,BBB,-137.06141099031427
DE000A2GSCX1,86.458,N,A,-137.5630191084355
XS2430287875,91.764,Y,BBB,-137.66148721821335
XS2181959110,93.73,Y,BBB+,-137.90188549503526
FR0013312154,98.743,Y,NR,-138.19654563328095
XS1963116964,96.333,Y,A,-138.24320646515545
XS1775786574,98.85,Y,A,-138.44417721320747
XS2150006307,98.59388,N,A,-138.63340211892663
XS1603892149,99.22911,N,A,-138.7443090736576
XS1907150780,98.685,Y,NR,-138.81014405345144
XS1900752905,84.534,N,AA-,-139.4443979486197
XS2478690931,99.476,N,AA-,-139.70303072306885
XS2521820048,99.192,Y,A,-139.79024797706882
XS2056491587,95.909,N,BBB+,-139.8752597994729
DE000A19HCX8,98.53287,N,BBB,-139.87740151846157
XS1916073254,97.28791,Y,A,-140.01864021692106
DE000A3MQS72,94.443,Y,BBB+,-140.63142290943725
XS2201857534,95.609,Y,BBB+,-140.69598127590112
XS1238902057,99.336,Y,A-,-141.51671981437318
XS2180009081,86.422,Y,BBB,-142.58202814494118
XS2475958059,97.32,Y,BBB+,-142.6677698723272
DE000A13SL34,99.486,Y,A+,-143.4477401831573
DE000CZ40MM4,98.78206,N,BBB,-143.47302501045763
XS1237271421,99.25943,N,BBB+,-143.5435323837235
FR0013368602,98.373,N,BBB,-143.68274137328126
DE000A28VQD2,96.88285,Y,BBB+,-143.82460346687503
XS1196380031,90.636,Y,BBB,-144.1094417206184
FR0014009HA0,99.378,Y,BBB+,-144.99765337942011
DE000A2TSDE2,95.582,N,BBB+,-145.00122964789048
FR0014006ND8,98.483,Y,BBB-,-145.2474197062054
XS1538284230,99.494,N,A-,-145.3874253124167
XS1882544973,98.50012,N,A-,-147.67985235470792
XS2195092601,98.205,Y,BBB-,-147.83970309695266
XS2478685931,98.03013,Y,NR,-148.04588982231115
XS1554373677,99.567,Y,BBB-,-148.13682730212213
XS1908370171,99.45014,Y,NR,-148.3471755493077
XS1028941117,99.68211,Y,A+,-148.4328467667794
XS2473346299,99.391,N,A+,-149.05878959961507
XS1861206636,98.44467,N,A-,-149.1126831434371
XS2472603740,97.892,N,A+,-149.33559176405322
XS2149280948,99.019,Y,BBB,-149.629668930424
XS2385386029,99.46829,Y,BBB-,-150.16497597777976
XS2011260705,98.026,Y,BBB,-150.22671100671351
XS1234953906,97.014,Y,A+,-150.26822335955967
FR0013507878,94.94904,Y,NR,-150.4165693954471
XS1721422068,97.322,N,BBB,-151.06042739512793
XS1405784015,98.96035,Y,BBB,-151.19899415125053
FR0014009UQ9,92.077,N,A-,-151.49893134671402
XS2448335351,98.339,Y,NR,-152.59124211488722
XS2489287354,99.48917,Y,NR,-152.76507063387626
XS2002019060,85.288,N,BBB,-153.03435075668088
XS2443749648,98.956,Y,BBB-,-153.1584464257653
XS1886403200,98.818,Y,BBB,-154.1039559337405
XS2517103417,99.003,Y,BBB+,-154.10600155591825
FR001400AFN1,97.185,Y,NR,-154.17199642320108
FR0014009E07,97.785,Y,NR,-154.31341612053563
DE000A2LQRS3,85.647,N,BBB+,-154.45152973408798
XS2479941572,98.095,Y,AA-,-154.88790722941795
XS2159887590,97.291,Y,NR,-155.11247555907116
XS1914502304,99.342,Y,BBB+,-155.44372516299057
FR001400AJX2,98.175,Y,A-,-155.48964293219782
XS1904690341,96.806,Y,A-,-155.55463462583458
XS2150006562,95.01608,N,A,-155.62627380967353
XS2189786226,99.46928,Y,NR,-156.78333805572015
XS2125914916,98.317,Y,A-,-157.2923132341639
XS1379122523,99.105,N,BBB+,-157.4498307027646
XS2187689380,98.096,Y,BBB-,-157.6179888753842
XS1908273219,99.298,N,A,-157.85633490619162
XS1785813251,88.31706,Y,A,-158.1128505503706
XS1520907814,98.871,Y,A-,-158.34722720051946
FR0014009YC1,95.124,N,A+,-158.42146481908375
FR0014008JQ4,98.69,Y,NR,-159.94369446169947
XS1972547696,99.403,N,BBB+,-160.2791725411025
XS1796209010,99.157,N,A-,-160.51831124914122
XS1843459436,99.001,Y,A-,-160.8958340449265
XS2463988795,99.27605,Y,NR,-161.15127975695506
XS2481498256,93.039,Y,A+,-161.21417024883232
XS1907120791,98.183,Y,BBB,-161.27623834210002
FR0014009OK5,95.645,Y,BBB+,-161.53978236258934
FR001400AF72,95.509,Y,BBB+,-161.54168418954723
XS2128499105,99.638,Y,BBB-,-161.74520423031444
XS2484111047,99.096,N,AA-,-161.7540982032682
XS2475955543,94.427,Y,BBB+,-161.93012834245485
XS1292389415,99.44791,N,AA+,-162.0623887604659
XS2481287808,99.63559,Y,NR,-162.1070187577251
DE000A19X8C0,88.09277,N,BBB+,-162.55584302241985
XS2485162163,99.53799,Y,BBB,-163.27521431226796
XS1767931121,99.29832,N,BBB,-163.56521804949668
XS1550951138,98.94253,N,BBB-,-163.64526641860243
XS1967635977,99.545,Y,BBB-,-163.72426122666224
XS1684831982,98.253,Y,BBB+,-164.28290407342178
BE6334364708,99.24646,Y,A,-164.5719611012193
XS1824240136,99.183,N,BBB+,-164.69860064545927
XS2485152362,99.61405,N,AA-,-164.8374945798268
XS1470601656,99.726,N,BBB+,-165.1074454905048
XS2464405229,99.671,Y,BBB+,-165.19754659927196
XS2176562812,99.63273,N,BBB,-165.29651398498353
XS1828033834,97.87939,N,BBB+,-165.37796697460405
XS1327028459,99.532,Y,A+,-165.49856483665116
FR0013510823,99.70779,Y,BBB-,-166.45508272480447
XS2010032451,95.913,Y,A-,-166.4794929810997
XS1725678194,98.185,Y,NR,-166.95390382331306
XS1893631769,99.80762,N,BBB+,-167.27499667018685
XS2156236452,99.567,N,A+,-168.610086133925
XS1240751229,97.78732,Y,A+,-168.8271142645215
FR001400AFO9,93.67051,Y,NR,-169.0234134405351
XS2151059206,99.467,Y,BBB+,-169.3438204523839
XS2101558307,99.79132,Y,BBB-,-169.6477009775102
FR0013073277,99.601,Y,NR,-169.98905909638458
XS2484587048,97.006,Y,BBB-,-170.13709317748794
DE000A1919H2,98.505,N,BBB,-170.90348117176578
DE000A289XG8,97.805,N,A,-172.65541797997247
FR0013357860,88.885,Y,A,-172.7133040260563
FR0013509643,99.52438,Y,BBB-,-172.9245398535652
XS2479942034,93.99,Y,AA-,-174.38078806160138
XS1420338102,99.52038,Y,BBB+,-174.7378668568486
XS1508450688,99.893,N,BBB+,-176.02384924735134
XS1624344542,99.826,Y,BBB-,-176.1361540488916
XS2486285294,98.90643,Y,BBB+,-176.7808541354229
XS2342732646,97.45952,Y,BBB-,-177.72089165270066
XS2517103334,96.29275,Y,BBB+,-177.7538786407693
XS1708335978,90.061,N,BBB+,-177.98948233066196
XS2486839298,99.569,Y,BBB+,-178.1796156992617
XS1909186451,97.703,N,A-,-178.28289530057347
XS2463990775,96.69993,Y,NR,-178.5828330605107
XS1146286205,96.87341,N,BBB+,-179.66361820910976
XS1843449122,99.92841,Y,BBB+,-180.07453362264292
FR001400A3G4,98.57,N,A-,-180.22607445283285
XS1843436145,88.949,Y,BBB,-180.89796781563513
XS1794354628,99.7566,Y,BBB-,-181.66768869705845
XS2201946634,99.899,Y,NR,-182.0484360529971
XS1028941893,94.259,Y,A+,-182.1637878874588
XS1721422902,90.93926,N,BBB,-184.1062632131053
XS1794675931,99.812,Y,BBB+,-184.26763155073908
DE000A28V301,99.959,N,BBB,-184.36607409246096
XS1144088165,98.82738,Y,BBB,-184.71543460467535
XS1532779748,99.97238,Y,BBB,-184.8831142566342
XS2491029380,98.50559,Y,A-,-185.68730656681535
XS1910948162,99.91096,N,BBB+,-185.9808312246153
XS2342732562,99.91187,Y,BBB-,-186.1257089574525
XS2462323853,97.01,Y,A+,-187.86693535321282
XS2150054372,99.99631,Y,BBB+,-188.52456468084293
XS2487054004,100.0167,N,BBB+,-189.13124590844757
XS2482618464,99.25998,N,A,-189.44187264725954
XS2480515662,98.563,Y,NR,-190.07145818671643
XS2473687106,97.25907,Y,A,-190.07509552861907
XS2147995372,98.843,Y,A-,-190.16087003874398
BE0002644251,99.27743,Y,A-,-191.41784329159742
XS1204154410,100.0731,N,BBB+,-191.4724750362274
FR001400CH94,97.12282,Y,A-,-191.48858360736534
XS2195190520,100.053,Y,BBB-,-191.63153575493817
ES0224244105,98.778,N,NR,-191.9501237167318
FR001400CEQ3,99.14771,N,A+,-191.9795641511713
XS1629774230,100.094,Y,BBB-,-192.13604178483035
XS1914502643,98.5547,Y,BBB+,-192.6519221003143
PTBSSLOM0002,100.087,N,A,-193.1038215499065
CH1174335740,98.206,Y,A-,-193.4849385654394
FR0013506821,99.076,Y,BBB,-195.980681774868
XS1587911451,100.144,N,BBB+,-196.1691325671545
XS2481288525,99.04,Y,NR,-196.60431095298054
XS1492458044,100.0031,Y,BBB-,-196.95445192686836
XS2511301322,100.1621,N,A,-197.854798515792
XS2481287634,97.878,Y,AA-,-200.3071873397124
XS1075995768,99.646,N,BBB+,-200.92717359768886
XS1627343186,100.1832,Y,NR,-201.00033940494524
XS2388172855,100.2255,Y,NR,-201.95091652374825
XS1629866432,94.5432,Y,BBB,-202.07622495918312
XS1651072099,93.54447,Y,A-,-202.09104245138883
FR001400AO14,99.713,N,A,-202.15571216945767
XS2486285377,96.36103,Y,BBB+,-202.76451414231005
XS2243298069,99.027,N,BBB-,-202.91739006491125
FR001400AKP6,100.26,Y,A-,-202.99488195555372
XS0934539726,100.207,N,A,-203.32377567094713
XS1967636199,98.926,Y,BBB-,-204.0409965989495
XS1772457633,100.272,Y,NR,-204.48774442743974
XS2484340075,99.89515,Y,BBB+,-204.9484083581346
XS2446386430,98.77644,Y,A,-205.05936126488402
FR0013505260,100.307,Y,NR,-205.29530977788463
XS1379184473,100.2842,N,A-,-206.1648461515067
XS2125914833,100.296,Y,A-,-207.5212636514895
XS2524740649,98.10644,N,A,-208.5327075415244
XS2486461523,97.002,Y,BBB,-208.5378281664071
XS1587893451,100.4077,Y,NR,-209.4703912493559
XS0908570459,97.76498,N,BBB+,-209.57253689958785
XS2408458730,100.302,Y,BBB-,-209.86051904308184
XS1888184121,99.54521,Y,A,-212.25235095493528
XS2527451905,99.93768,N,AA,-212.41917783576324
XS1995716211,100.146,Y,NR,-212.8783309888831
XS1843448314,100.1437,Y,NR,-213.07783959542076
XS1554373834,98.968,Y,BBB-,-213.46059182930142
XS1989708836,100.3078,Y,NR,-213.69968867817323
XS1910948329,99.539,N,BBB+,-213.83544035538986
XS2526839258,100.412,Y,AA-,-213.9996897746858
XS1843449395,99.64418,Y,BBB+,-214.43725674318165
XS2487054939,98.683,N,BBB+,-214.6783114382369
BE6282460615,100.496,Y,BBB+,-215.0693181158532
DE000A28V319,96.816,N,BBB,-215.94105981339106
XS1143502901,100.024,N,A-,-216.37229254651834
XS1378880253,100.294,N,BBB+,-216.6250225076715
XS2486461283,99.98,Y,BBB,-216.66611338855196
FR001400G412,98.552,Y,NR,-217.3335663980907
XS1028954870,97.62833,Y,A+,-218.05432677052778
XS2152883406,100.0562,Y,BBB+,-218.635628809177
XS2485265214,99.62377,Y,A-,-219.03598025376886
XS2511309903,98.91773,N,A,-219.70187388744236
XS2532247892,100.6294,Y,BBB+,-219.78088152347834
XS2496028502,100.5242,Y,BBB,-220.78486138816996
XS1120892507,100.2717,N,BBB-,-221.13011248289155
FR001400AJY0,95.808,Y,A-,-221.81624172205568
DE000A2DAHN6,100.6063,Y,A+,-222.26682402181873
XS2510903862,100.4738,Y,BBB+,-222.42648183743862
FR0013407418,99.874,N,BBB+,-223.05018739646036
FR001400CND2,99.271,Y,A,-224.50750331082094
XS0922885362,98.929,Y,AAA,-225.24808068679067
XS2527421668,100.784,Y,BBB+,-225.30028331289424
XS2530219349,100.651,Y,A,-225.3091672580381
XS1799611642,100.5945,Y,A,-225.44746868626063
FR001400CJG3,99.366,Y,BBB+,-225.55178599236902
XS2056730679,100.7687,Y,NR,-225.98111609699328
XS1734066811,100.7408,Y,BBB-,-226.85191870268676
XS2526839761,100.278,Y,AA-,-226.99554053490877
XS2473715675,100.6775,N,A,-227.58287991521294
XS2482872251,100.421,Y,BBB-,-228.14760097657506
BE0002466416,100.778,N,NR,-229.20226301852213
CH1194000357,100.71,Y,A-,-229.25315067825989
XS2171872570,100.85,Y,BB+,-229.34592873210698
XS1076018305,98.73593,Y,BBB,-229.535552004308
XS2535308634,100.112,Y,A-,-230.2061857512591
XS0935427970,100.9487,N,A+,-230.91359514392917
XS2486857431,100.972,Y,A-,-231.2466010798758
XS2521027446,100.726,Y,A-,-231.59451823444257
BE0002875566,100.5026,N,A-,-232.04536362417355
FR001400F8Z8,99.726,Y,A-,-233.06120628618754
XS2177555062,100.643,Y,BBB,-234.1374266709844
FR0013365640,101.1211,N,NR,-234.59422291546244
FR001400G3Y1,101.076,Y,NR,-234.79185407096938
XS2528582377,100.77,Y,A,-234.8337175432207
XS2468979302,100.692,Y,BBB,-235.48638727995743
XS2553817763,100.079,Y,A,-237.21903323446674
XS1936208419,101.153,Y,BBB-,-237.23190636030216
XS2535308477,101.152,Y,A-,-237.30649843105678
XS2238777374,100.837,Y,BBB-,-237.34349949152795
XS2471770862,101.0167,Y,NR,-237.92599748312034
XS2527319979,100.575,Y,NR,-237.98913212628437
XS2526839506,99.745,Y,AA-,-238.80742501839288
XS2496288593,100.765,Y,BBB+,-239.08726881382051
XS2526828996,101.1799,Y,BBB+,-240.59316618610214
XS2489775580,101.325,Y,BBB-,-241.3080690202754
FR001400I145,101.101,Y,A-,-242.1041190318938
XS2496028924,100.5082,Y,BBB,-242.25479864118083
XS1362373224,100.959,N,A-,-242.9675592705043
FR0013179314,101.311,Y,BBB+,-243.52668630264137
FR001400HX81,101.216,Y,AA,-244.683382615495
FR001400KHX5,99.683,Y,NR,-246.552692056052
FR001400IIU3,101.16,Y,NR,-246.985896250342
BE0002876572,101.373,Y,NR,-247.66522260328432
XS2574870759,101.1794,Y,A-,-247.83646081986655
DE000DL19WU8,101.022,Y,BBB+,-248.77559750309626
XS2553817680,101.1505,Y,A,-248.96944653318644
XS1346228577,101.0985,Y,A,-249.66310837955498
FR0013236544,101.558,N,BBB+,-249.7294116264014
DE000A3LBMY2,100.903,N,A,-250.12037316588112
FR001400D8K2,101.0506,Y,A-,-250.44465624058824
XS0866310088,101.026,Y,BBB,-250.6722055711373
XS2525246901,101.509,N,A+,-251.48224883000847
XS2535309798,100.2864,Y,A-,-251.8499143287695
XS2625968776,100.214,N,A,-251.89687430994255
FR001400F703,101.548,Y,NR,-251.97173448293225
FR001400FAZ5,101.506,Y,BBB+,-252.13019971785522
XS2152061904,101.489,N,BBB+,-252.26412318695145
XS2439704318,101.399,Y,BBB-,-252.48886516952138
XS2229743724,98.973,N,BBB+,-252.8428736834533
XS1799939027,101.626,Y,BBB-,-252.95966030650183
FR001400CMY0,101.257,N,A+,-253.0530362622934
XS2485132760,100.539,N,A+,-253.89186630718575
FR001400KHW7,101.5174,Y,NR,-254.1188908175476
FR001400F711,100.744,Y,NR,-254.57286719941328
XS2589790018,96.028,Y,AA-,-254.6157681509423
XS1428953407,101.607,N,BBB+,-254.65794073468845
XS2363235107,101.738,Y,BBB-,-256.6563757693219
XS0826189028,101.318,N,BBB+,-256.82297213160047
XS0968972199,101.148,N,BBB+,-257.32822514315086
XS2586851300,96.752,Y,BBB,-257.6732308473993
XS2560495462,101.828,Y,BBB,-258.3122592408455
XS1910948675,99.039,N,BBB+,-258.4066907070955
XS2589792220,100.8601,Y,AA-,-259.42344297826514
CH1210198136,101.847,Y,NR,-260.20024857694926
XS2634690114,101.946,Y,BBB,-260.64418890738204
XS2560495116,101.204,Y,BBB,-262.48256177502157
XS2625968347,102.026,N,A,-262.6073353973911
XS2489982293,101.955,N,A-,-263.14247332504146
FR001400CMZ7,101.944,N,A+,-263.56935727450457
DE000A1HG1K6,101.741,N,AA,-263.7888805700947
XS2522879654,101.442,Y,A-,-263.8629034834535
XS2491542374,101.752,Y,A-,-264.4988745813867
BE0002432079,101.813,N,NR,-265.1947966189323
AT0000A2YA29,101.763,Y,BBB+,-265.3982097996529
FR001400BS43,101.822,Y,BBB+,-265.68905795253016
XS2528170777,102.217,N,A+,-266.2561758250651
XS2496289138,102.201,Y,BBB+,-266.63076098970066
XS2534891978,101.347,Y,NR,-267.1419688847729
XS2575556589,102.2952,Y,A,-267.55534372087294
XS2580271752,98.449,Y,A,-267.6838191503563
FR001400IJU1,102.094,Y,NR,-267.7411348912481
XS2591848192,101.695,Y,A+,-268.3030760459622
XS2632655135,102.154,Y,A+,-268.5622068509141
XS2555179378,102.1886,Y,A-,-268.60195741922035
DE000A1UDWN5,101.861,N,AA-,-268.92861815960424
XS2591848275,102.397,Y,A+,-269.65156356997846
XS2583742668,98.81001,Y,A-,-270.16674534794606
FR001400DT99,101.528,Y,NR,-270.1684404598539
FR001400I3C5,102.453,Y,BBB+,-270.46224776483007
XS2237434803,102.3694,Y,BBB,-270.49192106723604
DE000A30VPL3,101.4123,Y,NR,-270.65676272344024
